chrom	start	end	name	color
chr7	123900000	125800000	B1	#009cdf
chr7	125800000	125850000	B0	#5ebd3e
chr7	125850000	127650000	B1	#009cdf
chr7	127650000	128600000	A2	#f78200
chr7	128650000	131650000	A2	#f78200
chr7	131650000	134100000	B1	#009cdf
chr7	134150000	135200000	B1	#009cdf
chr7	135200000	135250000	A2	#f78200
chr7	135250000	135450000	B1	#009cdf
chr7	135450000	135750000	A2	#f78200
chr7	135750000	136250000	B1	#009cdf
chr7	136250000	137550000	B4	#973999
chr7	137550000	138850000	B1	#009cdf
chr7	138850000	140700000	A2	#f78200
chr7	140700000	141650000	B1	#009cdf
chr7	141750000	142050000	B1	#009cdf
chr7	143100000	143250000	B1	#009cdf
chr7	143250000	143450000	A2	#f78200
chr7	143450000	143550000	B1	#009cdf
chr7	143850000	144200000	B1	#009cdf
chr7	144350000	144400000	A2	#f78200
chr7	144400000	145050000	B1	#009cdf
chr7	145050000	148150000	B4	#973999
chr7	148150000	148200000	B1	#009cdf
chr7	148500000	148650000	B1	#009cdf
chr7	148650000	149350000	A2	#f78200
chr7	149350000	149400000	B1	#009cdf
chr7	149400000	149500000	A2	#f78200
chr7	149500000	149550000	B1	#009cdf
chr7	149550000	149850000	A2	#f78200
chr7	149850000	149900000	B1	#009cdf
chr7	150300000	150900000	B1	#009cdf
chr7	150900000	152800000	A2	#f78200
chr7	152850000	153150000	B1	#009cdf
chr7	153150000	153700000	B4	#973999
chr7	153850000	153950000	B4	#973999
chr7	154150000	154800000	B4	#973999
chr7	154800000	155450000	B1	#009cdf
chr7	155450000	155500000	A2	#f78200
chr7	155500000	155600000	B1	#009cdf
chr7	155600000	155650000	A2	#f78200
chr7	155650000	156800000	B1	#009cdf
chr7	156800000	157700000	A2	#f78200
chr7	157850000	158100000	B1	#009cdf
chr7	158100000	158250000	B4	#973999
chr7	158500000	158600000	B1	#009cdf
chr7	158600000	159000000	A2	#f78200
chr7	159000000	159345973	B1	#009cdf
chr8	250000	300000	B1	#009cdf
chr8	350000	400000	B1	#009cdf
chr8	450000	650000	B1	#009cdf
chr8	650000	700000	A2	#f78200
chr8	2850000	6050000	B4	#973999
chr8	6050000	6350000	B1	#009cdf
chr8	6350000	6850000	A2	#f78200
chr8	6850000	6950000	B1	#009cdf
chr8	7050000	7100000	B1	#009cdf
chr8	8200000	9850000	A2	#f78200
chr8	9850000	10000000	B1	#009cdf
chr8	10000000	10300000	A2	#f78200
chr8	10300000	10500000	B1	#009cdf
chr8	10500000	10850000	A2	#f78200
chr8	10850000	11250000	B1	#009cdf
chr8	11250000	12000000	A2	#f78200
chr8	12550000	12600000	A2	#f78200
chr8	12700000	12750000	A2	#f78200
chr8	12750000	13100000	B1	#009cdf
chr8	13100000	15350000	B4	#973999
chr8	15350000	16800000	B1	#009cdf
chr8	16800000	16850000	A2	#f78200
chr8	16850000	17100000	B1	#009cdf
chr8	17100000	18250000	A2	#f78200
chr8	18250000	18500000	B1	#009cdf
chr8	18500000	19450000	A2	#f78200
chr8	19450000	19550000	B1	#009cdf
chr8	19550000	19600000	A2	#f78200
chr8	19600000	19750000	B1	#009cdf
chr8	19750000	19850000	A2	#f78200
chr8	19850000	20200000	B1	#009cdf
chr8	20200000	20300000	A2	#f78200
chr8	20300000	20700000	B1	#009cdf
chr8	20700000	20950000	B4	#973999
chr8	20950000	21850000	B1	#009cdf
chr8	21850000	22050000	A2	#f78200
chr8	22050000	23300000	A1	#e23838
chr8	23300000	23800000	A2	#f78200
chr8	23800000	23850000	B1	#009cdf
chr8	23850000	23900000	A2	#f78200
chr8	23900000	25150000	B1	#009cdf
chr8	25150000	25550000	A2	#f78200
chr8	25550000	26050000	B1	#009cdf
chr8	26050000	26650000	A2	#f78200
chr8	26650000	27250000	B1	#009cdf
chr8	27250000	28300000	A2	#f78200
chr8	28300000	28800000	A1	#e23838
chr8	28800000	29050000	A2	#f78200
chr8	29050000	29100000	A1	#e23838
chr8	29100000	29150000	A2	#f78200
chr8	29150000	29200000	A1	#e23838
chr8	29200000	29250000	A2	#f78200
chr8	29250000	29300000	A1	#e23838
chr8	29300000	29350000	A2	#f78200
chr8	29350000	29400000	A1	#e23838
chr8	29400000	29450000	A2	#f78200
chr8	29450000	29600000	A1	#e23838
chr8	29600000	29650000	A2	#f78200
chr8	29650000	29700000	A1	#e23838
chr8	29700000	31150000	A2	#f78200
chr8	31150000	31500000	B1	#009cdf
chr8	31500000	32150000	B4	#973999
chr8	32150000	32700000	B1	#009cdf
chr8	32700000	32750000	A2	#f78200
chr8	32750000	33350000	B1	#009cdf
chr8	33350000	33600000	A2	#f78200
chr8	33600000	33800000	B1	#009cdf
chr8	33800000	37100000	B4	#973999
chr8	37100000	37700000	B1	#009cdf
chr8	37700000	39100000	A2	#f78200
chr8	39400000	39500000	B1	#009cdf
chr8	39900000	41050000	B1	#009cdf
chr8	41050000	41200000	A2	#f78200
chr8	41200000	41250000	B1	#009cdf
chr8	41250000	42150000	A2	#f78200
chr8	42150000	42350000	A1	#e23838
chr8	42350000	43200000	A2	#f78200
chr8	43200000	43550000	B1	#009cdf
chr8	46550000	46850000	B4	#973999
chr8	46850000	47200000	B1	#009cdf
chr8	47200000	47850000	A2	#f78200
chr8	47850000	48000000	A1	#e23838
chr8	48000000	48150000	A2	#f78200
chr8	48150000	48600000	B1	#009cdf
chr8	48600000	48650000	A2	#f78200
chr8	48650000	49000000	B1	#009cdf
chr8	49000000	51750000	B4	#973999
chr8	51750000	52650000	B1	#009cdf
chr8	52650000	52850000	A2	#f78200
chr8	52850000	53700000	B1	#009cdf
chr8	53700000	54350000	A2	#f78200
chr8	54350000	54850000	B1	#009cdf
chr8	54850000	55300000	B4	#973999
chr8	55300000	55750000	B1	#009cdf
chr8	55750000	56100000	A2	#f78200
chr8	56100000	57150000	B1	#009cdf
chr8	57300000	57700000	B1	#009cdf
chr8	57700000	57750000	B4	#973999
chr8	57750000	58500000	B1	#009cdf
chr8	58500000	58850000	A2	#f78200
chr8	58850000	59150000	B1	#009cdf
chr8	59150000	59200000	B0	#5ebd3e
chr8	59200000	59600000	B1	#009cdf
chr8	59600000	59750000	B0	#5ebd3e
chr8	59750000	59800000	B1	#009cdf
chr8	59800000	59900000	B0	#5ebd3e
chr8	59900000	60400000	B1	#009cdf
chr8	60400000	61100000	A2	#f78200
chr8	61100000	61600000	B1	#009cdf
chr8	61600000	61850000	A2	#f78200
chr8	61850000	63050000	B1	#009cdf
chr8	63050000	63250000	A2	#f78200
chr8	63250000	63500000	B1	#009cdf
chr8	63500000	65300000	B4	#973999
chr8	65300000	65600000	B1	#009cdf
chr8	65600000	65900000	A2	#f78200
chr8	65900000	65950000	B1	#009cdf
chr8	65950000	66150000	A2	#f78200
chr8	66150000	66350000	B1	#009cdf
chr8	66350000	66450000	A2	#f78200
chr8	66450000	66700000	A1	#e23838
chr8	66700000	67350000	A2	#f78200
chr9	200000	250000	A2	#f78200
chr9	250000	300000	B1	#009cdf
chr9	300000	650000	A2	#f78200
chr9	650000	700000	B1	#009cdf
chr9	700000	850000	A2	#f78200
chr9	850000	1150000	B1	#009cdf
chr9	1150000	1800000	B4	#973999
chr9	1800000	2750000	B1	#009cdf
chr9	2750000	2850000	A2	#f78200
chr9	2850000	3300000	B1	#009cdf
chr9	3300000	3500000	B0	#5ebd3e
chr9	3500000	3550000	A2	#f78200
chr9	3550000	3600000	B0	#5ebd3e
chr9	3600000	3650000	B1	#009cdf
chr9	3650000	4150000	B0	#5ebd3e
chr9	4150000	4350000	A2	#f78200
chr9	4350000	4400000	B0	#5ebd3e
chr9	4400000	5000000	A2	#f78200
chr9	5000000	5350000	B0	#5ebd3e
chr9	5350000	5500000	A2	#f78200
chr9	5500000	5550000	B0	#5ebd3e
chr9	5550000	6200000	A2	#f78200
chr9	6200000	6250000	B0	#5ebd3e
chr9	6250000	7000000	A2	#f78200
chr9	7000000	7450000	B1	#009cdf
chr9	7600000	7900000	B1	#009cdf
chr9	7900000	12500000	B4	#973999
chr9	12500000	12750000	B1	#009cdf
chr9	12750000	12850000	A2	#f78200
chr9	12850000	15200000	B1	#009cdf
chr9	15200000	15650000	A2	#f78200
chr9	15650000	19050000	B1	#009cdf
chr9	19050000	19500000	A2	#f78200
chr9	19500000	20600000	B1	#009cdf
chr9	20600000	20800000	A2	#f78200
chr9	20800000	20950000	B0	#5ebd3e
chr9	20950000	21050000	B1	#009cdf
chr9	21050000	21550000	B0	#5ebd3e
chr9	21550000	21800000	A2	#f78200
chr9	21800000	21850000	B0	#5ebd3e
chr9	21850000	22200000	A2	#f78200
chr9	22200000	22250000	B0	#5ebd3e
chr9	22250000	22650000	B1	#009cdf
chr9	22650000	26550000	B4	#973999
chr9	26550000	26850000	B1	#009cdf
chr9	26850000	27050000	A2	#f78200
chr9	27050000	27850000	B1	#009cdf
chr9	27850000	28700000	B4	#973999
chr9	28700000	28850000	B1	#009cdf
chr9	28850000	28900000	B4	#973999
chr9	28900000	28950000	B1	#009cdf
chr9	28950000	29000000	B4	#973999
chr9	29000000	29050000	B1	#009cdf
chr9	29050000	29150000	B4	#973999
chr9	29150000	29250000	B1	#009cdf
chr9	29250000	29300000	B4	#973999
chr9	29300000	29450000	B1	#009cdf
chr9	29450000	29500000	B4	#973999
chr9	29500000	29550000	B1	#009cdf
chr9	29550000	29700000	B4	#973999
chr9	29700000	29750000	B1	#009cdf
chr9	29750000	29850000	B4	#973999
chr9	29850000	29900000	B0	#5ebd3e
chr9	29900000	29950000	B4	#973999
chr9	29950000	30000000	B0	#5ebd3e
chr9	30000000	30050000	B4	#973999
chr9	30050000	30100000	B0	#5ebd3e
chr9	30100000	30200000	B4	#973999
chr9	30200000	30500000	B0	#5ebd3e
chr9	30500000	30550000	B4	#973999
chr9	30550000	30800000	B0	#5ebd3e
chr9	30800000	30850000	B1	#009cdf
chr9	30850000	30950000	B0	#5ebd3e
chr9	30950000	31000000	B1	#009cdf
chr9	31000000	31150000	B0	#5ebd3e
chr9	31150000	31200000	B1	#009cdf
chr9	31200000	31700000	B0	#5ebd3e
chr9	31700000	31800000	B1	#009cdf
chr9	31800000	32100000	B0	#5ebd3e
chr9	32100000	32400000	B1	#009cdf
chr9	32400000	32600000	A2	#f78200
chr9	32600000	32950000	B1	#009cdf
chr9	32950000	33400000	A2	#f78200
chr9	33400000	33500000	A1	#e23838
chr9	33500000	33550000	A2	#f78200
chr9	33600000	33750000	A2	#f78200
chr9	33750000	37300000	A1	#e23838
chr9	37300000	37350000	A2	#f78200
chr9	37350000	37650000	A1	#e23838
chr9	37650000	37750000	A2	#f78200
chr9	37750000	37800000	A1	#e23838
chr9	37800000	38000000	A2	#f78200
chr9	38000000	38050000	A1	#e23838
chr9	38050000	38550000	A2	#f78200
chr9	38600000	38750000	A2	#f78200
chr9	39000000	39050000	A2	#f78200
chr9	40900000	40950000	B1	#009cdf
chr9	68400000	69000000	B1	#009cdf
chr9	69000000	69400000	A2	#f78200
chr9	69500000	69650000	B1	#009cdf
chr9	69650000	69900000	A2	#f78200
chr9	69900000	69950000	B0	#5ebd3e
chr9	69950000	70050000	A2	#f78200
chr9	70200000	70250000	B1	#009cdf
chr9	70250000	70550000	A2	#f78200
chr9	70550000	70700000	B1	#009cdf
chr9	70750000	71650000	B1	#009cdf
chr9	71650000	72700000	A2	#f78200
chr9	72700000	72750000	B0	#5ebd3e
chr9	72750000	73000000	B1	#009cdf
chr9	73000000	73050000	B0	#5ebd3e
chr9	73050000	73200000	A2	#f78200
chr9	73200000	73700000	B1	#009cdf
chr9	73700000	74450000	B4	#973999
chr9	74450000	74850000	B1	#009cdf
chr9	74850000	75150000	A2	#f78200
chr9	75150000	75900000	B1	#009cdf
chr9	75900000	75950000	A2	#f78200
chr9	75950000	76050000	B1	#009cdf
chr9	76050000	76100000	B0	#5ebd3e
chr9	76100000	76350000	B1	#009cdf
chr9	76350000	76550000	A2	#f78200
chr9	76550000	76650000	B0	#5ebd3e
chr9	76650000	76700000	A2	#f78200
chr9	76700000	77000000	B0	#5ebd3e
chr9	77000000	77250000	A2	#f78200
chr9	77250000	77350000	B0	#5ebd3e
chr9	77350000	77450000	A2	#f78200
chr9	77450000	77500000	B0	#5ebd3e
chr9	77500000	77700000	B1	#009cdf
chr9	77700000	77800000	B0	#5ebd3e
chr9	77800000	78350000	A2	#f78200
chr9	78350000	79250000	B1	#009cdf
chr9	79250000	81100000	B4	#973999
chr9	81100000	81650000	B1	#009cdf
chr9	81650000	81850000	A2	#f78200
chr9	81850000	81900000	B1	#009cdf
chr9	81950000	82250000	B1	#009cdf
chr9	82250000	82900000	B4	#973999
chr9	82900000	83600000	B1	#009cdf
chr9	83600000	84100000	A2	#f78200
chr9	84100000	84150000	B0	#5ebd3e
chr9	84150000	84350000	A2	#f78200
chr9	84350000	84400000	B0	#5ebd3e
chr9	84400000	85550000	B1	#009cdf
chr9	85550000	85750000	B0	#5ebd3e
chr9	85750000	85800000	A2	#f78200
chr9	85800000	85850000	B0	#5ebd3e
chr9	85850000	86350000	A2	#f78200
chr9	86350000	86400000	B0	#5ebd3e
chr9	86400000	87700000	B1	#009cdf
chr9	87700000	87900000	B0	#5ebd3e
chr9	87950000	88100000	A2	#f78200
chr9	88150000	88200000	B0	#5ebd3e
chr9	88250000	88550000	A2	#f78200
chr9	88550000	88600000	B0	#5ebd3e
chr9	88600000	88650000	B1	#009cdf
chr9	88650000	88700000	B0	#5ebd3e
chr9	88700000	88750000	B1	#009cdf
chr9	88750000	88800000	B0	#5ebd3e
chr9	88800000	89150000	B1	#009cdf
chr9	89150000	89200000	B0	#5ebd3e
chr9	89200000	89250000	B1	#009cdf
chr9	89250000	89550000	A2	#f78200
chr9	89550000	90900000	B1	#009cdf
chr9	90900000	91000000	B0	#5ebd3e
chr9	91000000	91200000	A2	#f78200
chr9	91200000	91250000	B0	#5ebd3e
chr9	91250000	91450000	A2	#f78200
chr9	91450000	91700000	B0	#5ebd3e
chr9	91700000	94300000	A2	#f78200
chr9	94450000	96750000	A2	#f78200
chr9	96750000	96850000	B0	#5ebd3e
chr9	96850000	96900000	A2	#f78200
chr9	97000000	99250000	A2	#f78200
chr9	99250000	99900000	B1	#009cdf
chr9	99900000	99950000	A2	#f78200
chr9	99950000	100300000	B1	#009cdf
chr9	100300000	100450000	A2	#f78200
chr9	100450000	100950000	B1	#009cdf
chr9	101400000	101800000	B1	#009cdf
chr9	101800000	103950000	B4	#973999
chr9	103950000	105050000	B1	#009cdf
chr9	105050000	105100000	A2	#f78200
chr9	105100000	107200000	B1	#009cdf
chr9	107200000	107800000	A2	#f78200
chr9	107800000	107850000	B1	#009cdf
chr9	107850000	107900000	A2	#f78200
chr9	107900000	107950000	B1	#009cdf
chr9	107950000	108100000	A2	#f78200
chr9	108100000	108500000	B1	#009cdf
chr9	108500000	108550000	A2	#f78200
chr9	108550000	108750000	B1	#009cdf
chr9	108750000	109550000	A2	#f78200
chr9	109550000	110000000	B1	#009cdf
chr9	110000000	110350000	A2	#f78200
chr9	110350000	110600000	B1	#009cdf
chr9	110600000	110650000	B0	#5ebd3e
chr9	110650000	110750000	B1	#009cdf
chr9	110750000	110800000	B0	#5ebd3e
chr9	110800000	110900000	B1	#009cdf
chr9	110900000	110950000	B0	#5ebd3e
chr9	110950000	111300000	B1	#009cdf
chr9	111300000	112850000	A2	#f78200
chr9	112850000	113050000	B1	#009cdf
chr9	113100000	113200000	B1	#009cdf
chr9	113200000	114400000	A2	#f78200
chr9	114400000	114550000	B1	#009cdf
chr9	114550000	114600000	A2	#f78200
chr9	114600000	116950000	B1	#009cdf
chr9	116950000	119850000	B4	#973999
chr9	119850000	120550000	B1	#009cdf
chr9	120550000	122300000	A2	#f78200
chr9	122300000	122900000	B1	#009cdf
chr9	122900000	123000000	A2	#f78200
chr9	123000000	123150000	B1	#009cdf
chr9	123150000	127400000	A2	#f78200
chr9	127400000	129850000	A1	#e23838
chr9	129850000	131350000	A2	#f78200
chr9	131350000	131450000	A1	#e23838
chr9	131450000	133000000	A2	#f78200
chr9	133000000	133600000	A1	#e23838
chr9	133600000	133700000	A2	#f78200
chr9	133700000	133800000	A1	#e23838
chr9	133800000	133950000	A2	#f78200
chr9	133950000	134200000	A1	#e23838
chr9	134200000	134300000	A2	#f78200
chr9	134300000	134400000	A1	#e23838
chr9	134400000	135450000	A2	#f78200
chr9	135450000	135600000	A1	#e23838
chr9	135600000	135650000	A2	#f78200
chr9	135650000	137900000	A1	#e23838
chr9	137900000	137950000	A2	#f78200
chr9	137950000	138050000	A1	#e23838
chr9	138050000	138100000	A2	#f78200
chr9	138100000	138150000	A1	#e23838
chr10	50000	1100000	A2	#f78200
chr10	1100000	1700000	B1	#009cdf
chr10	1700000	2750000	B4	#973999
chr10	2750000	3050000	B1	#009cdf
chr10	3050000	4850000	A2	#f78200
chr10	4850000	5400000	B1	#009cdf
chr10	5400000	6400000	A2	#f78200
chr10	6400000	7750000	B1	#009cdf
chr10	7750000	7850000	A2	#f78200
chr10	7850000	8500000	B1	#009cdf
chr10	8500000	11100000	B4	#973999
chr10	11100000	11450000	B1	#009cdf
chr10	11450000	13850000	A2	#f78200
chr10	13850000	14500000	B1	#009cdf
chr10	14500000	15450000	A2	#f78200
chr10	15450000	15750000	B1	#009cdf
chr10	15750000	15800000	A2	#f78200
chr10	15800000	16800000	B1	#009cdf
chr10	16800000	18000000	A2	#f78200
chr10	18000000	18600000	B1	#009cdf
chr10	18600000	18700000	A2	#f78200
chr10	18700000	18800000	B1	#009cdf
chr10	18800000	20650000	B4	#973999
chr10	20650000	21050000	B1	#009cdf
chr10	21050000	23100000	A2	#f78200
chr10	23100000	24450000	B1	#009cdf
chr10	24450000	25100000	A2	#f78200
chr10	25100000	26550000	B1	#009cdf
chr10	26550000	27300000	A2	#f78200
chr10	27400000	28550000	A2	#f78200
chr10	28550000	28600000	A1	#e23838
chr10	28600000	29650000	A2	#f78200
chr10	29650000	29700000	A1	#e23838
chr10	29700000	30350000	A2	#f78200
chr10	30350000	30400000	A1	#e23838
chr10	30400000	31850000	A2	#f78200
chr10	31850000	32100000	A1	#e23838
chr10	32100000	33450000	A2	#f78200
chr10	33450000	33500000	B1	#009cdf
chr10	33500000	33550000	A2	#f78200
chr10	33550000	33800000	B1	#009cdf
chr10	33800000	33900000	A2	#f78200
chr10	33900000	34000000	B1	#009cdf
chr10	34000000	35500000	A2	#f78200
chr10	35500000	35850000	B1	#009cdf
chr10	35850000	37150000	B4	#973999
chr10	37200000	37750000	B4	#973999
chr10	37750000	37950000	B1	#009cdf
chr10	37950000	38050000	A2	#f78200
chr10	38050000	38250000	B1	#009cdf
chr10	39350000	39400000	B4	#973999
chr10	42350000	42600000	B1	#009cdf
chr10	42600000	42650000	A2	#f78200
chr10	42650000	42700000	B1	#009cdf
chr10	42700000	43500000	A2	#f78200
chr10	43500000	44950000	B1	#009cdf
chr10	44950000	45000000	A2	#f78200
chr10	45000000	45150000	B1	#009cdf
chr10	45500000	45700000	A2	#f78200
chr10	46000000	46100000	A2	#f78200
chr10	46200000	46350000	A2	#f78200
chr10	46500000	46550000	A2	#f78200
chr10	47000000	47450000	A2	#f78200
chr10	48200000	48650000	A2	#f78200
chr10	48650000	49500000	B1	#009cdf
chr10	49500000	49600000	A2	#f78200
chr10	49600000	49700000	B1	#009cdf
chr10	49700000	49850000	A2	#f78200
chr10	50200000	50250000	B1	#009cdf
chr10	50250000	50650000	A2	#f78200
chr10	50800000	50900000	A2	#f78200
chr10	50900000	52300000	B1	#009cdf
chr10	52300000	52550000	A2	#f78200
chr10	52550000	52850000	B1	#009cdf
chr10	52850000	57750000	B4	#973999
chr10	57750000	57800000	B1	#009cdf
chr10	57800000	57850000	B4	#973999
chr10	57850000	58250000	B1	#009cdf
chr10	58250000	58400000	A2	#f78200
chr10	58400000	59850000	B1	#009cdf
chr10	59850000	60000000	A2	#f78200
chr10	60000000	60050000	B1	#009cdf
chr10	60050000	60150000	A2	#f78200
chr10	60150000	60300000	B1	#009cdf
chr10	60300000	60450000	B0	#5ebd3e
chr10	60450000	60550000	A2	#f78200
chr10	60550000	60600000	B0	#5ebd3e
chr10	60600000	60850000	A2	#f78200
chr10	60850000	61850000	B0	#5ebd3e
chr10	61850000	61900000	A2	#f78200
chr10	61900000	61950000	B0	#5ebd3e
chr10	61950000	62000000	A2	#f78200
chr10	62000000	63100000	B0	#5ebd3e
chr10	63100000	63750000	A2	#f78200
chr10	63750000	67800000	B0	#5ebd3e
chr10	67800000	68000000	A2	#f78200
chr10	68000000	68050000	B0	#5ebd3e
chr10	68050000	68300000	A2	#f78200
chr10	68300000	72400000	A1	#e23838
chr10	72400000	72500000	A2	#f78200
chr10	72500000	72550000	B0	#5ebd3e
chr10	72550000	72850000	A1	#e23838
chr10	72850000	72950000	A2	#f78200
chr10	72950000	73650000	A1	#e23838
chr10	73700000	74250000	A1	#e23838
chr10	74250000	74800000	B0	#5ebd3e
chr10	74800000	74850000	A2	#f78200
chr10	74850000	75050000	B0	#5ebd3e
chr10	75050000	75450000	A2	#f78200
chr10	75450000	77500000	B1	#009cdf
chr10	77500000	77600000	A2	#f78200
chr10	77600000	77650000	B1	#009cdf
chr10	77650000	77750000	A2	#f78200
chr10	77950000	78450000	A2	#f78200
chr10	78450000	78500000	B0	#5ebd3e
chr10	78500000	78550000	A2	#f78200
chr10	78550000	78600000	B0	#5ebd3e
chr10	78600000	79500000	A2	#f78200
chr10	79550000	79650000	B0	#5ebd3e
chr10	79900000	80200000	A2	#f78200
chr10	80250000	80550000	A2	#f78200
chr10	80550000	81050000	B1	#009cdf
chr10	81050000	83800000	B4	#973999
chr10	83800000	84250000	B1	#009cdf
chr10	84250000	84400000	A2	#f78200
chr10	84400000	84450000	B1	#009cdf
chr10	84450000	84550000	B0	#5ebd3e
chr10	84550000	86100000	B1	#009cdf
chr10	86100000	86150000	B0	#5ebd3e
chr10	86150000	86300000	B1	#009cdf
chr10	86300000	86400000	B0	#5ebd3e
chr10	86400000	87100000	A2	#f78200
chr10	87500000	87650000	B0	#5ebd3e
chr10	87650000	87750000	A2	#f78200
chr10	87750000	87800000	B0	#5ebd3e
chr10	87800000	87850000	A2	#f78200
chr10	87850000	89300000	B0	#5ebd3e
chr10	89300000	89350000	A2	#f78200
chr10	89350000	91750000	B0	#5ebd3e
chr10	91750000	93650000	A2	#f78200
chr10	93650000	93700000	B0	#5ebd3e
chr10	93700000	93750000	A2	#f78200
chr10	93750000	94350000	B0	#5ebd3e
chr10	94350000	94450000	A2	#f78200
chr10	94450000	94600000	B0	#5ebd3e
chr10	94600000	95200000	B1	#009cdf
chr10	95200000	95550000	B0	#5ebd3e
chr10	95550000	95600000	A2	#f78200
chr10	95600000	96050000	B0	#5ebd3e
chr10	96050000	96200000	A2	#f78200
chr10	96200000	96250000	B0	#5ebd3e
chr10	96250000	97250000	A2	#f78200
chr10	97250000	97500000	A1	#e23838
chr10	97500000	97950000	A2	#f78200
chr10	97950000	99550000	B1	#009cdf
chr10	99550000	102050000	A2	#f78200
chr10	102050000	102250000	A1	#e23838
chr10	102250000	102350000	A2	#f78200
chr10	102350000	102500000	A1	#e23838
chr10	102500000	104300000	A2	#f78200
chr10	104300000	105100000	B1	#009cdf
chr10	105100000	109700000	B4	#973999
chr10	109700000	110150000	B1	#009cdf
chr10	110150000	110250000	A2	#f78200
chr10	110250000	110300000	B1	#009cdf
chr10	110300000	110600000	A2	#f78200
chr10	110600000	112350000	B1	#009cdf
chr10	112350000	112400000	A2	#f78200
chr10	112400000	112450000	B1	#009cdf
chr10	112450000	112750000	A2	#f78200
chr10	112750000	112800000	B0	#5ebd3e
chr10	112800000	113450000	A2	#f78200
chr10	113450000	113500000	B0	#5ebd3e
chr10	113500000	114550000	A2	#f78200
chr10	114550000	114600000	B1	#009cdf
chr10	114600000	114800000	A2	#f78200
chr10	114800000	116950000	B1	#009cdf
chr10	116950000	117000000	A2	#f78200
chr10	117000000	117150000	B1	#009cdf
chr10	117150000	117250000	A2	#f78200
chr10	117250000	117350000	B1	#009cdf
chr10	117350000	117400000	A2	#f78200
chr10	117400000	118600000	B1	#009cdf
chr10	118600000	119850000	A2	#f78200
chr10	119850000	121850000	B1	#009cdf
chr10	121850000	122200000	A2	#f78200
chr10	122200000	122250000	B1	#009cdf
chr10	122250000	122450000	A2	#f78200
chr10	122450000	124000000	B1	#009cdf
chr10	124000000	125400000	A2	#f78200
chr10	125400000	128900000	B1	#009cdf
chr10	128900000	129500000	B4	#973999
chr10	129500000	129600000	B1	#009cdf
chr10	130000000	130250000	B1	#009cdf
chr10	131700000	131750000	B1	#009cdf
chr10	131850000	131900000	B1	#009cdf
chr10	131900000	132150000	A2	#f78200
chr10	132200000	132250000	A2	#f78200
chr10	132300000	132400000	A2	#f78200
chr10	132450000	132550000	A2	#f78200
chr11	200000	450000	A1	#e23838
chr11	700000	950000	A1	#e23838
chr11	1150000	1500000	A1	#e23838
chr11	1750000	1950000	A1	#e23838
chr11	2050000	2450000	A1	#e23838
chr11	2450000	2750000	A2	#f78200
chr11	3050000	3200000	A1	#e23838
chr11	3200000	3250000	A2	#f78200
chr11	3350000	3450000	A2	#f78200
chr11	3550000	3900000	A2	#f78200
chr11	3900000	4250000	B0	#5ebd3e
chr11	4350000	5950000	B0	#5ebd3e
chr11	5950000	6200000	B1	#009cdf
chr11	6200000	6400000	B0	#5ebd3e
chr11	6400000	6500000	A2	#f78200
chr11	6500000	6600000	B0	#5ebd3e
chr11	6600000	6650000	A2	#f78200
chr11	6650000	6750000	B0	#5ebd3e
chr11	6750000	6900000	B1	#009cdf
chr11	6900000	7000000	B0	#5ebd3e
chr11	7000000	7750000	B1	#009cdf
chr11	7950000	8000000	B1	#009cdf
chr11	8000000	8600000	B0	#5ebd3e
chr11	8600000	9250000	A2	#f78200
chr11	9250000	9500000	A1	#e23838
chr11	9500000	9550000	A2	#f78200
chr11	9550000	9600000	A1	#e23838
chr11	9600000	9850000	A2	#f78200
chr11	9850000	10200000	B0	#5ebd3e
chr11	10200000	10950000	A2	#f78200
chr11	10950000	12050000	B0	#5ebd3e
chr11	12050000	12300000	A2	#f78200
chr11	12300000	14250000	B0	#5ebd3e
chr11	14250000	14550000	A2	#f78200
chr11	14550000	15100000	B0	#5ebd3e
chr11	15100000	16650000	B1	#009cdf
chr11	16650000	16750000	B0	#5ebd3e
chr11	16750000	18800000	A2	#f78200
chr11	18800000	19200000	B1	#009cdf
chr11	19200000	19250000	A2	#f78200
chr11	19250000	19650000	B1	#009cdf
chr11	19650000	19750000	A2	#f78200
chr11	19750000	20350000	B1	#009cdf
chr11	20350000	20450000	A2	#f78200
chr11	20450000	20750000	B1	#009cdf
chr11	20750000	22150000	B4	#973999
chr11	22150000	22900000	B1	#009cdf
chr11	22900000	25150000	B4	#973999
chr11	25300000	27000000	B4	#973999
chr11	27000000	27450000	B1	#009cdf
chr11	27450000	27500000	A2	#f78200
chr11	27500000	27700000	B1	#009cdf
chr11	27700000	28350000	A2	#f78200
chr11	28350000	29600000	B1	#009cdf
chr11	29600000	30050000	B4	#973999
chr11	30050000	31350000	B1	#009cdf
chr11	31350000	31550000	A2	#f78200
chr11	31550000	31650000	B0	#5ebd3e
chr11	31650000	32050000	B1	#009cdf
chr11	32050000	34000000	A2	#f78200
chr11	34000000	34150000	A1	#e23838
chr11	34150000	35450000	A2	#f78200
chr11	35450000	35600000	B1	#009cdf
chr11	35600000	35700000	A2	#f78200
chr11	35700000	35800000	B1	#009cdf
chr11	35800000	36000000	A2	#f78200
chr11	36000000	36100000	B1	#009cdf
chr11	36100000	36150000	A2	#f78200
chr11	36150000	36200000	B1	#009cdf
chr11	36200000	36250000	A2	#f78200
chr11	36250000	36850000	B1	#009cdf
