chrom	start	end	name	color
chr10	34250000	35500000	A2	#f78200
chr10	35500000	35800000	B1	#009cdf
chr10	35800000	37150000	B4	#973999
chr10	37200000	37750000	B4	#973999
chr10	37750000	38250000	B1	#009cdf
chr10	39350000	39400000	B4	#973999
chr10	42350000	42400000	B4	#973999
chr10	42400000	42600000	B1	#009cdf
chr10	42600000	43500000	A2	#f78200
chr10	43500000	44950000	B1	#009cdf
chr10	44950000	45000000	A2	#f78200
chr10	45000000	45150000	B1	#009cdf
chr10	45450000	45700000	A2	#f78200
chr10	46000000	46100000	A2	#f78200
chr10	46200000	46350000	A2	#f78200
chr10	46500000	46550000	A2	#f78200
chr10	47000000	47450000	A2	#f78200
chr10	48200000	48650000	A2	#f78200
chr10	48650000	49500000	B1	#009cdf
chr10	49500000	49650000	A2	#f78200
chr10	49650000	49700000	B1	#009cdf
chr10	49700000	49850000	A2	#f78200
chr10	50200000	50250000	B1	#009cdf
chr10	50250000	50650000	A2	#f78200
chr10	50800000	50900000	A2	#f78200
chr10	50900000	52250000	B1	#009cdf
chr10	52250000	52400000	A2	#f78200
chr10	52400000	52850000	B1	#009cdf
chr10	52850000	57650000	B4	#973999
chr10	57650000	57700000	B1	#009cdf
chr10	57700000	57800000	B4	#973999
chr10	57800000	58250000	B1	#009cdf
chr10	58250000	58400000	A2	#f78200
chr10	58400000	59700000	B1	#009cdf
chr10	59700000	59750000	A2	#f78200
chr10	59750000	59800000	B1	#009cdf
chr10	59800000	61000000	A2	#f78200
chr10	61000000	61050000	B1	#009cdf
chr10	61050000	61150000	B0	#5ebd3e
chr10	61150000	61250000	B1	#009cdf
chr10	61250000	61750000	B0	#5ebd3e
chr10	61750000	62300000	A2	#f78200
chr10	62300000	62350000	B0	#5ebd3e
chr10	62350000	62500000	A2	#f78200
chr10	62500000	62750000	B1	#009cdf
chr10	62750000	63800000	A2	#f78200
chr10	63800000	67650000	B0	#5ebd3e
chr10	67650000	68350000	A2	#f78200
chr10	68350000	68600000	A1	#e23838
chr10	68600000	68650000	A2	#f78200
chr10	68650000	69350000	A1	#e23838
chr10	69350000	69400000	A2	#f78200
chr10	69400000	69450000	A1	#e23838
chr10	69450000	69750000	A2	#f78200
chr10	69750000	69950000	A1	#e23838
chr10	69950000	70050000	A2	#f78200
chr10	70050000	70950000	A1	#e23838
chr10	70950000	71200000	A2	#f78200
chr10	71200000	71400000	A1	#e23838
chr10	71400000	71650000	A2	#f78200
chr10	71650000	72350000	A1	#e23838
chr10	72350000	73200000	A2	#f78200
chr10	73200000	73650000	A1	#e23838
chr10	73700000	74200000	A1	#e23838
chr10	74200000	75500000	A2	#f78200
chr10	75500000	77400000	B1	#009cdf
chr10	77400000	77750000	A2	#f78200
chr10	77950000	79500000	A2	#f78200
chr10	79550000	79650000	A2	#f78200
chr10	79900000	80200000	A2	#f78200
chr10	80250000	80600000	A2	#f78200
chr10	80600000	81050000	B1	#009cdf
chr10	81050000	83850000	B4	#973999
chr10	83850000	84150000	B1	#009cdf
chr10	84150000	84550000	A2	#f78200
chr10	84550000	86200000	B1	#009cdf
chr10	86200000	87100000	A2	#f78200
chr10	87500000	88000000	A2	#f78200
chr10	88000000	88850000	B0	#5ebd3e
chr10	88850000	89000000	A2	#f78200
chr10	89000000	89200000	B0	#5ebd3e
chr10	89200000	89800000	A2	#f78200
chr10	89800000	91200000	B0	#5ebd3e
chr10	91200000	91250000	A2	#f78200
chr10	91250000	91550000	B0	#5ebd3e
chr10	91550000	94050000	A2	#f78200
chr10	94050000	94200000	B1	#009cdf
chr10	94200000	94550000	A2	#f78200
chr10	94550000	95250000	B1	#009cdf
chr10	95250000	97250000	A2	#f78200
chr10	97250000	97750000	A1	#e23838
chr10	97750000	98350000	A2	#f78200
chr10	98350000	99500000	B1	#009cdf
chr10	99500000	100800000	A2	#f78200
chr10	100800000	101150000	A1	#e23838
chr10	101150000	101750000	A2	#f78200
chr10	101750000	102800000	A1	#e23838
chr10	102800000	103400000	A2	#f78200
chr10	103400000	103450000	A1	#e23838
chr10	103450000	104350000	A2	#f78200
chr10	104350000	105100000	B1	#009cdf
chr10	105100000	109700000	B4	#973999
chr10	109700000	110000000	B1	#009cdf
chr10	110000000	110950000	A2	#f78200
chr10	110950000	112350000	B1	#009cdf
chr10	112350000	113250000	A2	#f78200
chr10	113250000	113700000	B1	#009cdf
chr10	113700000	114900000	A2	#f78200
chr10	114900000	116700000	B1	#009cdf
chr10	116700000	117500000	A2	#f78200
chr10	117500000	118500000	B1	#009cdf
chr10	118500000	119900000	A2	#f78200
chr10	119900000	121550000	B1	#009cdf
chr10	121550000	122500000	A2	#f78200
chr10	122500000	123000000	B1	#009cdf
chr10	123000000	123050000	A2	#f78200
chr10	123050000	123100000	B1	#009cdf
chr10	123100000	123200000	A2	#f78200
chr10	123200000	123950000	B1	#009cdf
chr10	123950000	125300000	A2	#f78200
chr10	125300000	125700000	B1	#009cdf
chr10	125700000	125900000	A2	#f78200
chr10	125900000	128100000	B1	#009cdf
chr10	128100000	128150000	A2	#f78200
chr10	128150000	128900000	B1	#009cdf
chr10	128900000	129000000	B4	#973999
chr10	129000000	129050000	B1	#009cdf
chr10	129050000	129450000	B4	#973999
chr10	129450000	129500000	B1	#009cdf
chr10	129500000	129550000	B4	#973999
chr10	129550000	129600000	B1	#009cdf
chr10	130200000	130250000	B1	#009cdf
chr10	131700000	131750000	B1	#009cdf
chr10	131850000	131900000	A2	#f78200
chr10	132000000	132050000	A2	#f78200
chr10	132300000	132350000	A2	#f78200
chr10	132500000	132550000	A1	#e23838
chr11	200000	450000	A1	#e23838
chr11	700000	950000	A1	#e23838
chr11	1150000	1500000	A1	#e23838
chr11	1750000	1950000	A1	#e23838
chr11	2050000	2550000	A1	#e23838
chr11	2550000	2750000	A2	#f78200
chr11	3050000	3250000	A1	#e23838
chr11	3350000	3450000	A2	#f78200
chr11	3550000	4150000	A2	#f78200
chr11	4150000	4200000	B1	#009cdf
chr11	4350000	5250000	B1	#009cdf
chr11	5250000	5400000	B0	#5ebd3e
chr11	5400000	5600000	A2	#f78200
chr11	5600000	6250000	B1	#009cdf
chr11	6250000	6700000	A2	#f78200
chr11	6700000	7750000	B1	#009cdf
chr11	7950000	8050000	B1	#009cdf
chr11	8050000	9300000	A2	#f78200
chr11	9300000	9600000	A1	#e23838
chr11	9600000	13500000	A2	#f78200
chr11	13500000	13650000	B0	#5ebd3e
chr11	13650000	14700000	A2	#f78200
chr11	14700000	14750000	B0	#5ebd3e
chr11	14750000	14800000	A2	#f78200
chr11	14800000	14850000	B0	#5ebd3e
chr11	14850000	14950000	A2	#f78200
chr11	14950000	15000000	B1	#009cdf
chr11	15000000	15100000	A2	#f78200
chr11	15100000	16700000	B1	#009cdf
chr11	16700000	18800000	A2	#f78200
chr11	18800000	19200000	B1	#009cdf
chr11	19200000	19250000	A2	#f78200
chr11	19250000	19650000	B1	#009cdf
chr11	19650000	19750000	A2	#f78200
chr11	19750000	20350000	B1	#009cdf
chr11	20350000	20400000	A2	#f78200
chr11	20400000	20750000	B1	#009cdf
chr11	20750000	22100000	B4	#973999
chr11	22100000	22950000	B1	#009cdf
chr11	22950000	25150000	B4	#973999
chr11	25350000	27000000	B4	#973999
chr11	27000000	27350000	B1	#009cdf
chr11	27350000	27400000	A2	#f78200
chr11	27400000	27450000	B1	#009cdf
chr11	27450000	27600000	A2	#f78200
chr11	27600000	27650000	B1	#009cdf
chr11	27650000	28300000	A2	#f78200
chr11	28300000	29600000	B1	#009cdf
chr11	29600000	30050000	B4	#973999
chr11	30050000	31400000	B1	#009cdf
chr11	31400000	31700000	A2	#f78200
chr11	31700000	31750000	B1	#009cdf
chr11	31750000	31900000	A2	#f78200
chr11	31900000	31950000	B1	#009cdf
chr11	31950000	34100000	A2	#f78200
chr11	34100000	34150000	A1	#e23838
chr11	34150000	36300000	A2	#f78200
chr11	36300000	36850000	B1	#009cdf
chr11	36850000	43200000	B4	#973999
chr11	43200000	43650000	B1	#009cdf
chr11	43650000	46250000	A2	#f78200
chr11	46250000	46950000	A1	#e23838
chr11	46950000	47100000	A2	#f78200
chr11	47100000	47600000	A1	#e23838
chr11	47600000	48100000	A2	#f78200
chr11	48100000	48350000	B1	#009cdf
chr11	48350000	48450000	B4	#973999
chr11	48500000	48650000	B4	#973999
chr11	49050000	49150000	B4	#973999
chr11	49300000	49350000	B4	#973999
chr11	49900000	50100000	B4	#973999
chr11	50150000	50350000	B4	#973999
chr11	50400000	50450000	B4	#973999
chr11	54700000	54750000	B4	#973999
chr11	55150000	55200000	B4	#973999
chr11	55300000	55850000	B4	#973999
chr11	55900000	56200000	B4	#973999
chr11	56400000	56700000	B4	#973999
chr11	56900000	57250000	B1	#009cdf
chr11	57250000	57850000	A2	#f78200
chr11	57850000	58600000	B1	#009cdf
chr11	58600000	58650000	A2	#f78200
chr11	58650000	59100000	B1	#009cdf
chr11	59100000	59150000	A2	#f78200
chr11	59150000	59500000	B1	#009cdf
chr11	59500000	59900000	A2	#f78200
chr11	59900000	60700000	B1	#009cdf
chr11	60700000	61150000	A2	#f78200
chr11	61150000	61200000	A1	#e23838
chr11	61250000	62200000	A1	#e23838
chr11	62200000	62350000	A2	#f78200
chr11	62350000	62900000	A1	#e23838
chr11	62900000	63050000	A2	#f78200
chr11	63050000	63550000	B1	#009cdf
chr11	63550000	63750000	A2	#f78200
chr11	63750000	67850000	A1	#e23838
chr11	67950000	69150000	A1	#e23838
chr11	69200000	70500000	A1	#e23838
chr11	70500000	70950000	A2	#f78200
chr11	71050000	71650000	A2	#f78200
chr11	71750000	71800000	A2	#f78200
chr11	71850000	71900000	A2	#f78200
chr11	71900000	72850000	A1	#e23838
chr11	72850000	73250000	A2	#f78200
chr11	73250000	73400000	A1	#e23838
chr11	73400000	75400000	A2	#f78200
chr11	75400000	75450000	A1	#e23838
chr11	75450000	78600000	A2	#f78200
chr11	78600000	79350000	B1	#009cdf
chr11	79350000	82550000	B4	#973999
chr11	82550000	82850000	B1	#009cdf
chr11	82850000	83300000	A2	#f78200
chr11	83300000	84350000	B1	#009cdf
chr11	84400000	84450000	B4	#973999
chr11	84450000	85650000	B1	#009cdf
chr11	85650000	87200000	A2	#f78200
chr11	87200000	87300000	B0	#5ebd3e
chr11	87300000	87950000	B1	#009cdf
chr11	87950000	88000000	B0	#5ebd3e
chr11	88000000	88150000	B1	#009cdf
chr11	88150000	88350000	B0	#5ebd3e
chr11	88350000	88400000	B1	#009cdf
chr11	88400000	88900000	B0	#5ebd3e
chr11	89050000	89250000	B0	#5ebd3e
chr11	89250000	89300000	B1	#009cdf
chr11	89350000	89600000	B1	#009cdf
chr11	90100000	90350000	B1	#009cdf
chr11	90350000	92800000	B4	#973999
chr11	92800000	93600000	B1	#009cdf
chr11	93600000	93850000	A2	#f78200
chr11	93850000	94500000	B1	#009cdf
chr11	94500000	95200000	A2	#f78200
chr11	95200000	95900000	B1	#009cdf
chr11	95900000	95950000	A2	#f78200
chr11	95950000	96100000	B1	#009cdf
chr11	96100000	96350000	A2	#f78200
chr11	96350000	96550000	B1	#009cdf
chr11	96550000	100400000	B4	#973999
chr11	100400000	100700000	B1	#009cdf
chr11	100700000	100850000	A2	#f78200
chr11	100850000	101750000	B1	#009cdf
chr11	101750000	101850000	B0	#5ebd3e
chr11	101850000	101900000	B1	#009cdf
chr11	101900000	103100000	A2	#f78200
chr11	103100000	103500000	B0	#5ebd3e
chr11	103500000	104050000	B1	#009cdf
chr11	104050000	104100000	B0	#5ebd3e
chr11	104100000	104150000	B1	#009cdf
chr11	104150000	105800000	B0	#5ebd3e
chr11	105800000	107450000	B1	#009cdf
chr11	107450000	108900000	A2	#f78200
chr11	108900000	110050000	B1	#009cdf
chr11	110050000	110400000	A2	#f78200
chr11	110400000	111550000	B1	#009cdf
chr11	111550000	112300000	A2	#f78200
chr11	112300000	113800000	B1	#009cdf
chr11	113800000	113950000	A2	#f78200
chr11	113950000	114550000	B1	#009cdf
chr11	114550000	114600000	B4	#973999
chr11	114650000	116150000	B4	#973999
chr11	116150000	116700000	B1	#009cdf
chr11	116700000	118450000	A2	#f78200
chr11	118450000	119350000	A1	#e23838
chr11	119350000	121600000	A2	#f78200
chr11	121600000	122050000	B1	#009cdf
chr11	122050000	122100000	B0	#5ebd3e
chr11	122100000	122200000	A2	#f78200
chr11	122200000	122550000	B1	#009cdf
chr11	122550000	123550000	A2	#f78200
chr11	123550000	124700000	B1	#009cdf
chr11	124700000	125650000	A2	#f78200
chr11	125650000	125900000	B1	#009cdf
chr11	125900000	125950000	A2	#f78200
chr11	125950000	126000000	B1	#009cdf
chr11	126000000	126450000	A2	#f78200
chr11	126450000	127000000	B1	#009cdf
chr11	127000000	128000000	B4	#973999
chr11	128000000	128850000	B1	#009cdf
chr11	128850000	129300000	A2	#f78200
chr11	129300000	129750000	B1	#009cdf
chr11	129750000	130450000	A2	#f78200
chr11	130450000	131050000	B1	#009cdf
chr11	131050000	133800000	B4	#973999
chr11	133800000	133950000	B1	#009cdf
chr11	133950000	134400000	A2	#f78200
chr11	134400000	134750000	B1	#009cdf
chr11	134950000	135086622	B1	#009cdf
chr12	150000	650000	A1	#e23838
chr12	650000	2800000	A2	#f78200
chr12	2800000	3000000	A1	#e23838
chr12	3000000	3500000	A2	#f78200
chr12	3500000	3700000	B1	#009cdf
chr12	3700000	3800000	A2	#f78200
chr12	3800000	4250000	B1	#009cdf
chr12	4250000	4650000	A2	#f78200
chr12	4650000	5800000	B1	#009cdf
chr12	5800000	6150000	A2	#f78200
chr12	6150000	7150000	A1	#e23838
chr12	7150000	8150000	A2	#f78200
chr12	8200000	8250000	A2	#f78200
chr12	8450000	9100000	A2	#f78200
chr12	9100000	9250000	B1	#009cdf
chr12	9250000	9400000	A2	#f78200
chr12	9600000	10150000	B1	#009cdf
chr12	10150000	10400000	A2	#f78200
chr12	10450000	10800000	A2	#f78200
chr12	11400000	11650000	B1	#009cdf
chr12	11650000	14900000	A2	#f78200
chr12	14900000	15600000	B1	#009cdf
chr12	15600000	15950000	A2	#f78200
chr12	15950000	16800000	B1	#009cdf
chr12	16800000	17900000	B4	#973999
chr12	17900000	19050000	B1	#009cdf
chr12	19050000	19650000	A2	#f78200
chr12	19650000	20800000	B1	#009cdf
chr12	20800000	20850000	A2	#f78200
chr12	20850000	21450000	B1	#009cdf
chr12	21450000	21550000	A2	#f78200
chr12	21550000	22450000	B1	#009cdf
chr12	22450000	22700000	A2	#f78200
chr12	22700000	23050000	B1	#009cdf
chr12	23050000	24750000	B4	#973999
chr12	24750000	25150000	B1	#009cdf
chr12	25150000	25550000	A2	#f78200
chr12	25550000	25600000	B1	#009cdf
chr12	25600000	25700000	A2	#f78200
chr12	25700000	25750000	B1	#009cdf
chr12	25750000	28000000	A2	#f78200
chr12	28100000	28300000	A2	#f78200
chr12	28300000	29050000	B1	#009cdf
chr12	29050000	29450000	A2	#f78200
chr12	29450000	30600000	B1	#009cdf
chr12	30600000	31050000	A2	#f78200
chr12	31350000	32900000	A2	#f78200
chr12	32900000	33150000	B1	#009cdf
chr12	33150000	34000000	B4	#973999
chr12	34000000	34250000	B1	#009cdf
chr12	34250000	34300000	B4	#973999
chr12	34300000	34350000	B1	#009cdf
chr12	34350000	34400000	B4	#973999
chr12	34600000	34650000	B4	#973999
chr12	37550000	37600000	B1	#009cdf
chr12	38050000	38100000	B4	#973999
chr12	38100000	38850000	B1	#009cdf
chr12	38850000	38950000	A2	#f78200
chr12	38950000	39300000	B1	#009cdf
chr12	39300000	39650000	A2	#f78200
chr12	39650000	42050000	B1	#009cdf
chr12	42050000	42650000	A2	#f78200
chr12	42650000	43700000	B1	#009cdf
chr12	43700000	43950000	A2	#f78200
chr12	43950000	45150000	B1	#009cdf
chr12	45150000	45450000	A2	#f78200
chr12	45450000	45600000	B1	#009cdf
chr12	45600000	46700000	A2	#f78200
chr12	46700000	46800000	B1	#009cdf
chr12	46800000	46850000	B0	#5ebd3e
chr12	46850000	46950000	B1	#009cdf
chr12	46950000	47400000	A2	#f78200
chr12	47400000	47550000	B1	#009cdf
chr12	47550000	47750000	A2	#f78200
chr12	47750000	47850000	A1	#e23838
chr12	47850000	48650000	A2	#f78200
chr12	48650000	50800000	A1	#e23838
chr12	50800000	50950000	A2	#f78200
chr12	50950000	51250000	A1	#e23838
chr12	51250000	51900000	A2	#f78200
chr12	51900000	52450000	A1	#e23838
chr12	52450000	52800000	A2	#f78200
chr12	52800000	54450000	A1	#e23838
chr12	54450000	54700000	A2	#f78200
chr12	54700000	55650000	B1	#009cdf
chr12	55650000	55750000	A2	#f78200
chr12	55750000	57850000	A1	#e23838
chr12	57850000	57950000	A2	#f78200
chr12	58100000	58300000	B1	#009cdf
chr12	58300000	58350000	A2	#f78200
chr12	58350000	58900000	B0	#5ebd3e
chr12	59050000	62300000	B0	#5ebd3e
chr12	62300000	62950000	A2	#f78200
chr12	62950000	63550000	B0	#5ebd3e
chr12	63750000	63800000	B0	#5ebd3e
chr12	63800000	64950000	A2	#f78200
chr12	64950000	65100000	B0	#5ebd3e
chr12	65100000	65900000	A2	#f78200
chr12	65900000	66150000	B0	#5ebd3e
chr12	66150000	66200000	A2	#f78200
chr12	66200000	66350000	B0	#5ebd3e
chr12	66350000	67750000	B1	#009cdf
chr12	67750000	68250000	B0	#5ebd3e
chr12	68250000	70050000	A2	#f78200
chr12	70050000	70200000	B0	#5ebd3e
chr12	70200000	70550000	A2	#f78200
chr12	70550000	71550000	B0	#5ebd3e
chr12	71550000	71850000	A2	#f78200
chr12	71850000	75600000	B0	#5ebd3e
chr12	75600000	76600000	A2	#f78200
chr12	76600000	76750000	B0	#5ebd3e
chr12	76750000	76800000	A2	#f78200
chr12	76800000	79650000	B0	#5ebd3e
chr12	79650000	79700000	A2	#f78200
chr12	79700000	89350000	B0	#5ebd3e
chr12	89350000	89500000	A2	#f78200
chr12	89500000	92850000	B0	#5ebd3e
chr12	92850000	93850000	A2	#f78200
chr12	93850000	94250000	B1	#009cdf
chr12	94250000	94300000	A2	#f78200
chr12	94300000	94350000	B0	#5ebd3e
chr12	94350000	96500000	A2	#f78200
chr12	96500000	97600000	B1	#009cdf
chr12	97600000	97650000	B4	#973999
chr12	97650000	98450000	B1	#009cdf
chr12	98450000	98650000	A2	#f78200
chr12	98650000	100150000	B1	#009cdf
chr12	100150000	100300000	A2	#f78200
chr12	100300000	101100000	B1	#009cdf
chr12	101250000	101550000	A2	#f78200
chr12	101550000	101600000	B1	#009cdf
chr12	101600000	101900000	A2	#f78200
chr12	101900000	103800000	B1	#009cdf
chr12	103800000	105300000	A2	#f78200
chr12	105300000	106250000	B1	#009cdf
chr12	106250000	106350000	A2	#f78200
chr12	106350000	106750000	B1	#009cdf
chr12	106750000	107750000	A2	#f78200
chr12	107750000	108500000	B1	#009cdf
chr12	108500000	110350000	A2	#f78200
chr12	110350000	110400000	A1	#e23838
chr12	110400000	112550000	A2	#f78200
chr12	112550000	112950000	B1	#009cdf
chr12	112950000	113500000	A2	#f78200
chr12	113500000	113750000	B1	#009cdf
chr12	113750000	113800000	A2	#f78200
chr12	113800000	115950000	B1	#009cdf
chr12	115950000	117400000	A2	#f78200
chr12	117400000	117800000	B1	#009cdf
chr12	117800000	118300000	A2	#f78200
chr12	118300000	119650000	B1	#009cdf
chr12	119650000	120050000	A2	#f78200
chr12	120050000	120750000	A1	#e23838
chr12	120750000	121200000	A2	#f78200
chr12	121200000	123550000	A1	#e23838
chr12	123550000	123850000	A2	#f78200
chr12	123950000	125150000	A2	#f78200
chr12	125150000	125500000	B1	#009cdf
chr12	125500000	126200000	B4	#973999
chr12	126400000	126700000	B4	#973999
chr12	126700000	127400000	B1	#009cdf
chr12	127400000	128750000	B4	#973999
chr12	128750000	128850000	B1	#009cdf
chr12	128850000	130300000	B4	#973999
chr12	130400000	130600000	B4	#973999
chr12	130600000	130800000	B1	#009cdf
chr12	130800000	131550000	A2	#f78200
chr12	131600000	131900000	A2	#f78200
chr12	131900000	132700000	A1	#e23838
chr12	132700000	132850000	A2	#f78200
chr12	132850000	133250000	B4	#973999
chr13	18900000	19400000	B4	#973999
chr13	19500000	19600000	B1	#009cdf
chr13	19600000	21700000	A2	#f78200
chr13	21700000	22750000	B1	#009cdf
chr13	22750000	22900000	A2	#f78200
chr13	22900000	23350000	B1	#009cdf
chr13	23350000	25350000	A2	#f78200
chr13	25350000	25650000	B1	#009cdf
chr13	25850000	26200000	B1	#009cdf
chr13	26200000	26300000	A2	#f78200
chr13	26300000	26950000	B1	#009cdf
chr13	26950000	28750000	A2	#f78200
chr13	28750000	29750000	B1	#009cdf
chr13	29750000	31250000	A2	#f78200
chr13	31250000	32100000	B1	#009cdf
chr13	32100000	32900000	A2	#f78200
chr13	32900000	33050000	B1	#009cdf
chr13	33050000	34050000	A2	#f78200
chr13	34050000	36000000	B1	#009cdf
chr13	36000000	36650000	B4	#973999
chr13	36650000	37200000	B1	#009cdf
chr13	37200000	38300000	B4	#973999
chr13	38300000	38450000	B1	#009cdf
chr13	38450000	38800000	B4	#973999
chr13	38800000	40450000	B1	#009cdf
chr13	40450000	42300000	A2	#f78200
chr13	42300000	43800000	B1	#009cdf
chr13	43800000	46400000	A2	#f78200
chr13	46450000	46800000	A2	#f78200
chr13	46800000	47200000	B1	#009cdf
chr13	47200000	47600000	B4	#973999
chr13	47600000	48000000	B1	#009cdf
chr13	48000000	48450000	A2	#f78200
chr13	48450000	48900000	B1	#009cdf
chr13	48900000	50450000	A2	#f78200
chr13	50450000	50550000	B0	#5ebd3e
chr13	50550000	50900000	B1	#009cdf
chr13	50900000	52200000	A2	#f78200
chr13	52300000	52500000	A2	#f78200
chr13	52600000	52800000	A2	#f78200
chr13	52800000	53150000	B1	#009cdf
chr13	53150000	57150000	B4	#973999
chr13	57200000	59300000	B4	#973999
chr13	59300000	59850000	B1	#009cdf
chr13	59850000	60100000	A2	#f78200
chr13	60100000	60150000	B0	#5ebd3e
chr13	60150000	60200000	A2	#f78200
chr13	60200000	60350000	B1	#009cdf
chr13	60350000	60450000	A2	#f78200
chr13	60450000	60550000	B0	#5ebd3e
chr13	60550000	60800000	B1	#009cdf
chr13	60800000	63750000	B0	#5ebd3e
chr13	63850000	70350000	B0	#5ebd3e
chr13	70450000	72700000	B0	#5ebd3e
chr13	72700000	73250000	A2	#f78200
chr13	73250000	74100000	B0	#5ebd3e
chr13	74100000	74500000	B1	#009cdf
chr13	74500000	74600000	B4	#973999
chr13	74600000	74650000	B1	#009cdf
chr13	74650000	75000000	B4	#973999
chr13	75000000	75350000	B1	#009cdf
chr13	75350000	75750000	A2	#f78200
chr13	75750000	76150000	B1	#009cdf
chr13	76150000	76400000	B4	#973999
chr13	76400000	76450000	B1	#009cdf
chr13	76450000	76550000	B4	#973999
chr13	76550000	77000000	B1	#009cdf
chr13	77000000	77050000	A2	#f78200
chr13	77050000	77150000	B1	#009cdf
chr13	77150000	77200000	A2	#f78200
chr13	77200000	77250000	B1	#009cdf
chr13	77250000	77300000	A2	#f78200
chr13	77300000	77650000	B1	#009cdf
chr13	77650000	78550000	B4	#973999
chr13	78550000	79350000	B1	#009cdf
chr13	79350000	79500000	A2	#f78200
chr13	79500000	79700000	B1	#009cdf
chr13	79700000	79750000	B0	#5ebd3e
chr13	79750000	79800000	B4	#973999
chr13	79800000	86200000	B0	#5ebd3e
chr13	86250000	89600000	B0	#5ebd3e
chr13	89750000	90850000	B0	#5ebd3e
chr13	90850000	90900000	B4	#973999
chr13	90900000	90950000	B0	#5ebd3e
chr13	90950000	91250000	B4	#973999
chr13	91250000	91450000	B1	#009cdf
chr13	91450000	94350000	B4	#973999
chr13	94350000	95150000	B1	#009cdf
chr13	95150000	95800000	A2	#f78200
chr13	95800000	97200000	B1	#009cdf
chr13	97200000	97350000	A2	#f78200
chr13	97350000	97950000	B1	#009cdf
chr13	97950000	100600000	A2	#f78200
chr13	100600000	101150000	B1	#009cdf
chr13	101150000	102450000	B4	#973999
chr13	102450000	102650000	B1	#009cdf
chr13	102650000	102700000	A2	#f78200
chr13	102700000	102750000	B1	#009cdf
chr13	102750000	102850000	A2	#f78200
chr13	102850000	103100000	B1	#009cdf
chr13	103100000	103650000	B4	#973999
chr13	103650000	104350000	B0	#5ebd3e
chr13	104350000	104400000	B1	#009cdf
chr13	104400000	104550000	B0	#5ebd3e
chr13	104550000	104700000	B1	#009cdf
chr13	104700000	104800000	B0	#5ebd3e
chr13	104800000	105200000	B1	#009cdf
chr13	105200000	105650000	B0	#5ebd3e
chr13	105650000	105700000	B1	#009cdf
chr13	105700000	105750000	B0	#5ebd3e
chr13	105750000	106100000	B1	#009cdf
chr13	106100000	106150000	A2	#f78200
chr13	106150000	106350000	B1	#009cdf
chr13	106350000	106450000	A2	#f78200
chr13	106450000	106500000	B1	#009cdf
chr13	106500000	106550000	A2	#f78200
chr13	106550000	106950000	B1	#009cdf
chr13	106950000	108150000	B4	#973999
chr13	108150000	109150000	B1	#009cdf
chr13	109150000	109250000	A2	#f78200
chr13	109250000	110000000	B1	#009cdf
chr13	110000000	111450000	A2	#f78200
chr13	111450000	111650000	B1	#009cdf
chr13	111850000	112200000	B1	#009cdf
chr13	112500000	113150000	A2	#f78200
chr13	113150000	113650000	A1	#e23838
chr13	113750000	114350000	A1	#e23838
chr14	18650000	18700000	B4	#973999
chr14	19750000	20150000	B4	#973999
chr14	20150000	20300000	B1	#009cdf
chr14	20300000	21550000	A2	#f78200
chr14	21550000	22500000	B1	#009cdf
chr14	22500000	22800000	A2	#f78200
chr14	22800000	23550000	A1	#e23838
chr14	23550000	23950000	A2	#f78200
chr14	24000000	24050000	A2	#f78200
chr14	24050000	24350000	A1	#e23838
chr14	24350000	24450000	A2	#f78200
chr14	24450000	24750000	B1	#009cdf
chr14	24750000	27750000	B4	#973999
chr14	27850000	30250000	B4	#973999
chr14	30250000	30550000	B1	#009cdf
chr14	30550000	32250000	A2	#f78200
chr14	32250000	33050000	B1	#009cdf
chr14	33050000	33100000	B4	#973999
chr14	33100000	33250000	B1	#009cdf
chr14	33250000	33300000	B4	#973999
chr14	33300000	33950000	B1	#009cdf
chr14	33950000	34100000	A2	#f78200
chr14	34100000	34300000	B1	#009cdf
chr14	34300000	36000000	A2	#f78200
chr14	36000000	36500000	B1	#009cdf
chr14	36500000	36600000	A2	#f78200
chr14	36600000	37100000	B1	#009cdf
chr14	37100000	37300000	A2	#f78200
chr14	37300000	38300000	B1	#009cdf
chr14	38300000	38350000	B4	#973999
chr14	38350000	39000000	B1	#009cdf
chr14	39000000	39450000	A2	#f78200
chr14	39450000	40550000	B1	#009cdf
chr14	40550000	41150000	B4	#973999
chr14	41200000	41850000	B4	#973999
chr14	41850000	41900000	B0	#5ebd3e
chr14	41900000	42700000	B4	#973999
chr14	42700000	42750000	B0	#5ebd3e
chr14	42750000	44450000	B4	#973999
chr14	44450000	44500000	B1	#009cdf
chr14	44500000	44550000	B4	#973999
chr14	44550000	44950000	B1	#009cdf
chr14	44950000	45250000	A2	#f78200
chr14	45250000	45750000	B1	#009cdf
chr14	45750000	48600000	B4	#973999
chr14	48600000	48650000	B1	#009cdf
chr14	48650000	48900000	B4	#973999
chr14	48900000	49500000	B1	#009cdf
chr14	49500000	49850000	A2	#f78200
chr14	49850000	49900000	A1	#e23838
chr14	49900000	51850000	A2	#f78200
chr14	51850000	51950000	B1	#009cdf
chr14	51950000	52050000	A2	#f78200
chr14	52050000	52350000	B1	#009cdf
chr14	52350000	55850000	A2	#f78200
chr14	55850000	57200000	B1	#009cdf
chr14	57200000	57400000	A2	#f78200
chr14	57400000	58100000	B1	#009cdf
chr14	58100000	58800000	A2	#f78200
chr14	58800000	59100000	B1	#009cdf
chr14	59100000	59500000	A2	#f78200
