chrom	start	end	GC
chr17	48350000	48400000	0.3864
chr17	48400000	48450000	0.41522
chr17	48450000	48500000	0.45314
chr17	48500000	48550000	0.4733
chr17	48550000	48600000	0.52866
chr17	48600000	48650000	0.52912
chr17	48650000	48700000	0.43122
chr17	48700000	48750000	0.48018
chr17	48750000	48800000	0.4734
chr17	48800000	48850000	0.4607
chr17	48850000	48900000	0.46212
chr17	48900000	48950000	0.47334
chr17	48950000	49000000	0.47948
chr17	49000000	49050000	0.46872
chr17	49050000	49100000	0.46128
chr17	49100000	49150000	0.43568
chr17	49150000	49200000	0.46496
chr17	49200000	49250000	0.5157
chr17	49250000	49300000	0.46954
chr17	49300000	49350000	0.4172
chr17	49350000	49400000	0.46276
chr17	49400000	49450000	0.47954
chr17	49450000	49500000	0.53574
chr17	49500000	49550000	0.5145
chr17	49550000	49600000	0.51458
chr17	49600000	49650000	0.403
chr17	49650000	49700000	0.4363
chr17	49700000	49750000	0.4725
chr17	49750000	49800000	0.45474
chr17	49800000	49850000	0.4465
chr17	49850000	49900000	0.53728
chr17	49900000	49950000	0.5492
chr17	49950000	50000000	0.54204
chr17	50000000	50050000	0.47024
chr17	50050000	50100000	0.5267
chr17	50100000	50150000	0.5686
chr17	50150000	50200000	0.55014
chr17	50200000	50250000	0.46184
chr17	50250000	50300000	0.5171
chr17	50300000	50350000	0.4739
chr17	50350000	50400000	0.50624
chr17	50400000	50450000	0.45392
chr17	50450000	50500000	0.50928
chr17	50500000	50550000	0.53144
chr17	50550000	50600000	0.56784
chr17	50600000	50650000	0.55536
chr17	50650000	50700000	0.50486
chr17	50700000	50750000	0.42906
chr17	50750000	50800000	0.4672
chr17	50800000	50850000	0.50664
chr17	50850000	50900000	0.44678
chr17	50900000	50950000	0.51988
chr17	50950000	51000000	0.42184
chr17	51000000	51050000	0.37602
chr17	51050000	51100000	0.40512
chr17	51100000	51150000	0.46156
chr17	51150000	51200000	0.44478
chr17	51200000	51250000	0.39168
chr17	51250000	51300000	0.40376
chr17	51300000	51350000	0.42866
chr17	51350000	51400000	0.45892
chr17	51400000	51450000	0.43434
chr17	51450000	51500000	0.41212
chr17	51500000	51550000	0.41964
chr17	51550000	51600000	0.40622
chr17	51600000	51650000	0.42636
chr17	51650000	51700000	0.42474
chr17	51700000	51750000	0.42404
chr17	51750000	51800000	0.41228
chr17	51800000	51850000	0.40956
chr17	51850000	51900000	0.39524
chr17	51900000	51950000	0.39206
chr17	51950000	52000000	0.35976
chr17	52000000	52050000	0.36154
chr17	52050000	52100000	0.38932
chr17	52100000	52150000	0.3935
chr17	52150000	52200000	0.3794
chr17	52200000	52250000	0.38234
chr17	52250000	52300000	0.3728
chr17	52300000	52350000	0.36896
chr17	52350000	52400000	0.37636
chr17	52400000	52450000	0.37588
chr17	52450000	52500000	0.3779
chr17	52500000	52550000	0.35672
chr17	52550000	52600000	0.39102
chr17	52600000	52650000	0.36298
chr17	52650000	52700000	0.37036
chr17	52700000	52750000	0.3568
chr17	52750000	52800000	0.36236
chr17	52800000	52850000	0.36974
chr17	52850000	52900000	0.3568
chr17	52900000	52950000	0.37546
chr17	52950000	53000000	0.358
chr17	53000000	53050000	0.3515
chr17	53050000	53100000	0.34866
chr17	53100000	53150000	0.34662
chr17	53150000	53200000	0.35468
chr17	53200000	53250000	0.34704
chr17	53250000	53300000	0.34594
chr17	53300000	53350000	0.35422
chr17	53350000	53400000	0.35312
chr17	53400000	53450000	0.365
chr17	53450000	53500000	0.36638
chr17	53500000	53550000	0.33688
chr17	53550000	53600000	0.34902
chr17	53600000	53650000	0.3549
chr17	53650000	53700000	0.36248
chr17	53700000	53750000	0.37172
chr17	53750000	53800000	0.38026
chr17	53800000	53850000	0.3611
chr17	53850000	53900000	0.36126
chr17	53900000	53950000	0.35294
chr17	53950000	54000000	0.37018
chr17	54000000	54050000	0.36164
chr17	54050000	54100000	0.3705
chr17	54100000	54150000	0.363
chr17	54150000	54200000	0.36378
chr17	54200000	54250000	0.35726
chr17	54250000	54300000	0.39362
chr17	54300000	54350000	0.37762
chr17	54350000	54400000	0.35798
chr17	54400000	54450000	0.3876
chr17	54450000	54500000	0.36604
chr17	54500000	54550000	0.3706
chr17	54550000	54600000	0.37372
chr17	54600000	54650000	0.37368
chr17	54650000	54700000	0.3771
chr17	54700000	54750000	0.36068
chr17	54750000	54800000	0.38008
chr17	54800000	54850000	0.37988
chr17	54850000	54900000	0.40178
chr17	54900000	54950000	0.40616
chr17	54950000	55000000	0.3847
chr17	55000000	55050000	0.35252
chr17	55050000	55100000	0.3524
chr17	55100000	55150000	0.3749
chr17	55150000	55200000	0.38568
chr17	55200000	55250000	0.41558
chr17	55250000	55300000	0.43468
chr17	55300000	55350000	0.43508
chr17	55350000	55400000	0.41632
chr17	55400000	55450000	0.42478
chr17	55450000	55500000	0.42872
chr17	55500000	55550000	0.39726
chr17	55550000	55600000	0.39104
chr17	55600000	55650000	0.39564
chr17	55650000	55700000	0.40312
chr17	55700000	55750000	0.3928
chr17	55750000	55800000	0.40362
chr17	55800000	55850000	0.40548
chr17	55850000	55900000	0.37592
chr17	55900000	55950000	0.39804
chr17	55950000	56000000	0.40676
chr17	56000000	56050000	0.40342
chr17	56050000	56100000	0.40916
chr17	56100000	56150000	0.40904
chr17	56150000	56200000	0.40968
chr17	56200000	56250000	0.38348
chr17	56250000	56300000	0.39752
chr17	56300000	56350000	0.3818
chr17	56350000	56400000	0.38972
chr17	56400000	56450000	0.38568
chr17	56450000	56500000	0.39424
chr17	56500000	56550000	0.4197
chr17	56550000	56600000	0.44994
chr17	56600000	56650000	0.4474
chr17	56650000	56700000	0.44512
chr17	56700000	56750000	0.4695
chr17	56750000	56800000	0.4554
chr17	56800000	56850000	0.4255
chr17	56850000	56900000	0.43052
chr17	56900000	56950000	0.4334
chr17	56950000	57000000	0.43778
chr17	57000000	57050000	0.45388
chr17	57050000	57100000	0.45358
chr17	57100000	57150000	0.48822
chr17	57150000	57200000	0.43964
chr17	57200000	57250000	0.41572
chr17	57250000	57300000	0.452
chr17	57300000	57350000	0.46368
chr17	57350000	57400000	0.45388
chr17	57400000	57450000	0.46936
chr17	57450000	57500000	0.48258
chr17	57500000	57550000	0.47348
chr17	57550000	57600000	0.48606
chr17	57600000	57650000	0.50234
chr17	57650000	57700000	0.45904
chr17	57700000	57750000	0.46396
chr17	57750000	57800000	0.45372
chr17	57800000	57850000	0.44946
chr17	57850000	57900000	0.52866
chr17	57900000	57950000	0.49014
chr17	57950000	58000000	0.45448
chr17	58000000	58050000	0.42592
chr17	58050000	58100000	0.46904
chr17	58100000	58150000	0.40742
chr17	58150000	58200000	0.46156
chr17	58200000	58250000	0.46528
chr17	58250000	58300000	0.45348
chr17	58300000	58350000	0.54864
chr17	58350000	58400000	0.45822
chr17	58400000	58450000	0.38972
chr17	58450000	58500000	0.41126
chr17	58500000	58550000	0.50096
chr17	58550000	58600000	0.4328
chr17	58600000	58650000	0.46958
chr17	58650000	58700000	0.45424
chr17	58700000	58750000	0.41322
chr17	58750000	58800000	0.40394
chr17	58800000	58850000	0.38458
chr17	58850000	58900000	0.4003
chr17	58900000	58950000	0.39112
chr17	58950000	59000000	0.41002
chr17	59000000	59050000	0.39978
chr17	59050000	59100000	0.38674
chr17	59100000	59150000	0.41698
chr17	59150000	59200000	0.44168
chr17	59200000	59250000	0.42136
chr17	59250000	59300000	0.41992
chr17	59300000	59350000	0.46258
chr17	59350000	59400000	0.4616
chr17	59400000	59450000	0.45072
chr17	59450000	59500000	0.4384
chr17	59500000	59550000	0.4231
chr17	59550000	59600000	0.40546
chr17	59600000	59650000	0.39662
chr17	59650000	59700000	0.37804
chr17	59700000	59750000	0.40284
chr17	59750000	59800000	0.39258
chr17	59800000	59850000	0.41046
chr17	59850000	59900000	0.4509
chr17	59900000	59950000	0.41412
chr17	59950000	60000000	0.4024
chr17	60000000	60050000	0.50556
chr17	60050000	60100000	0.4131
chr17	60100000	60150000	0.4986
chr17	60150000	60200000	0.47668
chr17	60200000	60250000	0.38462
chr17	60250000	60300000	0.37848
chr17	60300000	60350000	0.40378
chr17	60350000	60400000	0.4115
chr17	60400000	60450000	0.44854
chr17	60450000	60500000	0.38952
chr17	60500000	60550000	0.42352
chr17	60550000	60600000	0.44836
chr17	60600000	60650000	0.4152
chr17	60650000	60700000	0.4284
chr17	60700000	60750000	0.39908
chr17	60750000	60800000	0.39828
chr17	60800000	60850000	0.37506
chr17	60850000	60900000	0.37204
chr17	60900000	60950000	0.36056
chr17	60950000	61000000	0.37238
chr17	61000000	61050000	0.35526
chr17	61050000	61100000	0.37292
chr17	61100000	61150000	0.38254
chr17	61150000	61200000	0.38778
chr17	61200000	61250000	0.40702
chr17	61250000	61300000	0.42432
chr17	61300000	61350000	0.46886
chr17	61350000	61400000	0.52028
chr17	61400000	61450000	0.4998
chr17	61450000	61500000	0.5165
chr17	61500000	61550000	0.38618
chr17	61550000	61600000	0.39012
chr17	61600000	61650000	0.36398
chr17	61650000	61700000	0.37174
chr17	61700000	61750000	0.36342
chr17	61750000	61800000	0.35322
chr17	61800000	61850000	0.35356
chr17	61850000	61900000	0.38534
chr17	61900000	61950000	0.4116
chr17	61950000	62000000	0.38792
chr17	62000000	62050000	0.39378
chr17	62050000	62100000	0.42584
chr17	62100000	62150000	0.45256
chr17	62150000	62200000	0.43656
chr17	62200000	62250000	0.41334
chr17	62250000	62300000	0.45008
chr17	62300000	62350000	0.38416
chr17	62350000	62400000	0.40496
chr17	62400000	62450000	0.434
chr17	62450000	62500000	0.47332
chr17	62500000	62550000	0.40054
chr17	62550000	62600000	0.40016
chr17	62600000	62650000	0.47844
chr17	62650000	62700000	0.53556
chr17	62700000	62750000	0.46874
chr17	62750000	62800000	0.45452
chr17	62800000	62850000	0.43024
chr17	62850000	62900000	0.43102
chr17	62900000	62950000	0.41836
chr17	62950000	63000000	0.39958
chr17	63000000	63050000	0.35774
chr17	63050000	63100000	0.35864
chr17	63100000	63150000	0.35898
chr17	63150000	63200000	0.37234
chr17	63200000	63250000	0.37472
chr17	63250000	63300000	0.36702
chr17	63300000	63350000	0.37996
chr17	63350000	63400000	0.40318
chr17	63400000	63450000	0.49354
chr17	63450000	63500000	0.5435
chr17	63500000	63550000	0.53716
chr17	63550000	63600000	0.44106
chr17	63600000	63650000	0.45056
chr17	63650000	63700000	0.4759
chr17	63700000	63750000	0.46242
chr17	63750000	63800000	0.42038
chr17	63800000	63850000	0.47892
chr17	63850000	63900000	0.48662
chr17	63900000	63950000	0.5303
chr17	63950000	64000000	0.5411
chr17	64000000	64050000	0.47376
chr17	64050000	64100000	0.4527
chr17	64100000	64150000	0.44242
chr17	64150000	64200000	0.43994
chr17	64200000	64250000	0.4269
chr17	64250000	64300000	0.47028
chr17	64300000	64350000	0.48368
chr17	64350000	64400000	0.4569
chr17	64400000	64450000	0.45174
chr17	64450000	64500000	0.43474
chr17	64500000	64550000	0.41002
chr17	64550000	64600000	0.38436
chr17	64600000	64650000	0.40054
chr17	64650000	64700000	0.43526
chr17	64700000	64750000	0.46524
chr17	64750000	64800000	0.50308
chr17	64800000	64850000	0.488
chr17	64850000	64900000	0.42822
chr17	64900000	64950000	0.43412
chr17	64950000	65000000	0.43776
chr17	65000000	65050000	0.40368
chr17	65050000	65100000	0.45626
chr17	65100000	65150000	0.46012
chr17	65150000	65200000	0.47362
chr17	65200000	65250000	0.46666
chr17	65250000	65300000	0.43866
chr17	65300000	65350000	0.43412
chr17	65350000	65400000	0.43246
chr17	65400000	65450000	0.43586
chr17	65450000	65500000	0.47312
chr17	65500000	65550000	0.4717
chr17	65550000	65600000	0.5096
chr17	65600000	65650000	0.44242
chr17	65650000	65700000	0.4072
chr17	65700000	65750000	0.3977
chr17	65750000	65800000	0.37452
chr17	65800000	65850000	0.36868
chr17	65850000	65900000	0.3783
chr17	65900000	65950000	0.3828
chr17	65950000	66000000	0.37074
chr17	66000000	66050000	0.36664
chr17	66050000	66100000	0.37088
chr17	66100000	66150000	0.36498
chr17	66150000	66200000	0.38804
chr17	66200000	66250000	0.42962
chr17	66250000	66300000	0.44786
chr17	66300000	66350000	0.41654
chr17	66350000	66400000	0.4283
chr17	66400000	66450000	0.44012
chr17	66450000	66500000	0.42718
chr17	66500000	66550000	0.4351
chr17	66550000	66600000	0.43728
chr17	66600000	66650000	0.42348
chr17	66650000	66700000	0.44826
chr17	66700000	66750000	0.4581
chr17	66750000	66800000	0.46706
chr17	66800000	66850000	0.48942
chr17	66850000	66900000	0.4636
chr17	66900000	66950000	0.479
chr17	66950000	67000000	0.52166
chr17	67000000	67050000	0.51716
chr17	67050000	67100000	0.41834
chr17	67100000	67150000	0.37078
chr17	67150000	67200000	0.37132
chr17	67200000	67250000	0.42072
chr17	67250000	67300000	0.46542
chr17	67300000	67350000	0.44246
chr17	67350000	67400000	0.4503
chr17	67400000	67450000	0.4463
chr17	67450000	67500000	0.44388
chr17	67500000	67550000	0.43772
chr17	67550000	67600000	0.43782
chr17	67600000	67650000	0.46318
chr17	67650000	67700000	0.43828
chr17	67700000	67750000	0.42008
chr17	67750000	67800000	0.47054
chr17	67800000	67850000	0.44204
chr17	67850000	67900000	0.3941
chr17	67900000	67950000	0.40696
chr17	67950000	68000000	0.44576
chr17	68000000	68050000	0.45642
chr17	68050000	68100000	0.45606
chr17	68100000	68150000	0.43092
chr17	68150000	68200000	0.46694
chr17	68200000	68250000	0.46078
chr17	68250000	68300000	0.43998
chr17	68300000	68350000	0.47544
chr17	68350000	68400000	0.47344
chr17	68400000	68450000	0.44406
chr17	68450000	68500000	0.43432
chr17	68500000	68550000	0.42006
chr17	68550000	68600000	0.43674
chr17	68600000	68650000	0.40772
chr17	68650000	68700000	0.41534
chr17	68700000	68750000	0.40864
chr17	68750000	68800000	0.41286
chr17	68800000	68850000	0.40062
chr17	68850000	68900000	0.37624
chr17	68900000	68950000	0.3623
chr17	68950000	69000000	0.38818
chr17	69000000	69050000	0.369
chr17	69050000	69100000	0.37406
chr17	69100000	69150000	0.356
chr17	69150000	69200000	0.35872
chr17	69200000	69250000	0.35818
chr17	69250000	69300000	0.3442
chr17	69300000	69350000	0.37166
chr17	69350000	69400000	0.40734
chr17	69400000	69450000	0.40992
chr17	69450000	69500000	0.41774
chr17	69500000	69550000	0.40098
chr17	69550000	69600000	0.39672
chr17	69600000	69650000	0.39414
chr17	69650000	69700000	0.3789
chr17	69700000	69750000	0.38734
chr17	69750000	69800000	0.37674
chr17	69800000	69850000	0.38536
chr17	69850000	69900000	0.38548
chr17	69900000	69950000	0.38686
chr17	69950000	70000000	0.37022
chr17	70000000	70050000	0.37752
chr17	70050000	70100000	0.3735
chr17	70100000	70150000	0.39408
chr17	70150000	70200000	0.38304
chr17	70200000	70250000	0.36896
chr17	70250000	70300000	0.37212
chr17	70300000	70350000	0.37876
chr17	70350000	70400000	0.3722
chr17	70400000	70450000	0.36486
chr17	70450000	70500000	0.36932
chr17	70500000	70550000	0.37054
chr17	70550000	70600000	0.3623
chr17	70600000	70650000	0.36462
chr17	70650000	70700000	0.37674
chr17	70700000	70750000	0.36314
chr17	70750000	70800000	0.36676
chr17	70800000	70850000	0.36954
chr17	70850000	70900000	0.36488
chr17	70900000	70950000	0.37976
chr17	70950000	71000000	0.37248
chr17	71000000	71050000	0.38218
chr17	71050000	71100000	0.36386
chr17	71100000	71150000	0.38174
chr17	71150000	71200000	0.36772
chr17	71200000	71250000	0.36046
chr17	71250000	71300000	0.37628
chr17	71300000	71350000	0.39028
chr17	71350000	71400000	0.38962
chr17	71400000	71450000	0.37438
chr17	71450000	71500000	0.3729
chr17	71500000	71550000	0.38076
chr17	71550000	71600000	0.37624
chr17	71600000	71650000	0.35684
chr17	71650000	71700000	0.37034
chr17	71700000	71750000	0.3784
chr17	71750000	71800000	0.38554
chr17	71800000	71850000	0.39228
chr17	71850000	71900000	0.398
chr17	71900000	71950000	0.4021
chr17	71950000	72000000	0.41906
chr17	72000000	72050000	0.4091
chr17	72050000	72100000	0.41914
chr17	72100000	72150000	0.46148
chr17	72150000	72200000	0.45398
chr17	72200000	72250000	0.43734
chr17	72250000	72300000	0.43812
chr17	72300000	72350000	0.46132
chr17	72350000	72400000	0.48412
chr17	72400000	72450000	0.47528
chr17	72450000	72500000	0.45736
chr17	72500000	72550000	0.46778
chr17	72550000	72600000	0.49284
chr17	72600000	72650000	0.47252
chr17	72650000	72700000	0.47928
chr17	72700000	72750000	0.47176
chr17	72750000	72800000	0.46844
chr17	72800000	72850000	0.44472
chr17	72850000	72900000	0.43906
chr17	72900000	72950000	0.46456
chr17	72950000	73000000	0.44968
chr17	73000000	73050000	0.46008
chr17	73050000	73100000	0.45868
chr17	73100000	73150000	0.45918
chr17	73150000	73200000	0.48436
chr17	73200000	73250000	0.44244
chr17	73250000	73300000	0.5184
chr17	73300000	73350000	0.51734
chr17	73350000	73400000	0.5459
chr17	73400000	73450000	0.50334
chr17	73450000	73500000	0.50854
chr17	73500000	73550000	0.53008
chr17	73550000	73600000	0.52746
chr17	73600000	73650000	0.52372
chr17	73650000	73700000	0.43678
chr17	73700000	73750000	0.50198
chr17	73750000	73800000	0.50166
chr17	73800000	73850000	0.47836
chr17	73850000	73900000	0.49736
chr17	73900000	73950000	0.4489
chr17	73950000	74000000	0.48866
chr17	74000000	74050000	0.49896
chr17	74050000	74100000	0.48844
chr17	74100000	74150000	0.48618
chr17	74150000	74200000	0.49894
chr17	74200000	74250000	0.54044
chr17	74250000	74300000	0.50622
chr17	74300000	74350000	0.54376
chr17	74350000	74400000	0.54046
chr17	74400000	74450000	0.52008
chr17	74450000	74500000	0.51128
chr17	74500000	74550000	0.47578
chr17	74550000	74600000	0.48086
chr17	74600000	74650000	0.48784
chr17	74650000	74700000	0.46176
chr17	74700000	74750000	0.50806
chr17	74750000	74800000	0.5369
chr17	74800000	74850000	0.56432
chr17	74850000	74900000	0.55676
chr17	74900000	74950000	0.54216
chr17	74950000	75000000	0.5397
chr17	75000000	75050000	0.49896
chr17	75050000	75100000	0.51914
chr17	75100000	75150000	0.5085
chr17	75150000	75200000	0.47574
chr17	75200000	75250000	0.49662
chr17	75250000	75300000	0.50598
chr17	75300000	75350000	0.47474
chr17	75350000	75400000	0.42864
chr17	75400000	75450000	0.47432
chr17	75450000	75500000	0.5249
chr17	75500000	75550000	0.57152
chr17	75550000	75600000	0.55894
chr17	75600000	75650000	0.58122
chr17	75650000	75700000	0.47208
chr17	75700000	75750000	0.54408
chr17	75750000	75800000	0.51182
chr17	75800000	75850000	0.56818
chr17	75850000	75900000	0.54504
chr17	75900000	75950000	0.5193
chr17	75950000	76000000	0.4637
chr17	76000000	76050000	0.55412
chr17	76050000	76100000	0.5145
chr17	76100000	76150000	0.53036
chr17	76150000	76200000	0.45574
chr17	76200000	76250000	0.4416
chr17	76250000	76300000	0.53366
chr17	76300000	76350000	0.465
chr17	76350000	76400000	0.5372
chr17	76400000	76450000	0.48434
chr17	76450000	76500000	0.55802
chr17	76500000	76550000	0.55102
chr17	76550000	76600000	0.4974
chr17	76600000	76650000	0.47458
chr17	76650000	76700000	0.49208
chr17	76700000	76750000	0.48464
chr17	76750000	76800000	0.44402
chr17	76800000	76850000	0.50064
chr17	76850000	76900000	0.52916
chr17	76900000	76950000	0.53916
chr17	76950000	77000000	0.51136
chr17	77000000	77050000	0.47544
chr17	77050000	77100000	0.49726
chr17	77100000	77150000	0.47912
chr17	77150000	77200000	0.44174
chr17	77200000	77250000	0.51036
chr17	77250000	77300000	0.51872
chr17	77300000	77350000	0.50986
chr17	77350000	77400000	0.55786
chr17	77400000	77450000	0.55706
chr17	77450000	77500000	0.56968
chr17	77500000	77550000	0.4924
chr17	77550000	77600000	0.49168
chr17	77600000	77650000	0.48478
chr17	77650000	77700000	0.48632
chr17	77700000	77750000	0.46776
chr17	77750000	77800000	0.53012
chr17	77800000	77850000	0.49894
chr17	77850000	77900000	0.52414
chr17	77900000	77950000	0.486
chr17	77950000	78000000	0.42588
chr17	78000000	78050000	0.40758
chr17	78050000	78100000	0.43768
chr17	78100000	78150000	0.58084
chr17	78150000	78200000	0.53046
chr17	78200000	78250000	0.53092
chr17	78250000	78300000	0.5468
chr17	78300000	78350000	0.5353
chr17	78350000	78400000	0.52724
chr17	78400000	78450000	0.5358
chr17	78450000	78500000	0.5438
chr17	78500000	78550000	0.5016
chr17	78550000	78600000	0.50026
chr17	78600000	78650000	0.49484
chr17	78650000	78700000	0.48076
chr17	78700000	78750000	0.4466
chr17	78750000	78800000	0.47146
chr17	78800000	78850000	0.491
chr17	78850000	78900000	0.51928
chr17	78900000	78950000	0.53352
chr17	78950000	79000000	0.54208
chr17	79000000	79050000	0.51964
chr17	79050000	79100000	0.52982
chr17	79100000	79150000	0.59408
chr17	79150000	79200000	0.57792
chr17	79200000	79250000	0.5415
chr17	79250000	79300000	0.54346
chr17	79300000	79350000	0.5133
chr17	79350000	79400000	0.54388
chr17	79400000	79450000	0.55256
chr17	79450000	79500000	0.54016
chr17	79500000	79550000	0.5452
chr17	79550000	79600000	0.51672
chr17	79600000	79650000	0.50848
chr17	79650000	79700000	0.52348
chr17	79700000	79750000	0.5616
chr17	79750000	79800000	0.5334
chr17	79800000	79850000	0.58668
chr17	79850000	79900000	0.50246
chr17	79900000	79950000	0.56854
chr17	79950000	80000000	0.49778
chr17	80000000	80050000	0.52288
chr17	80050000	80100000	0.51088
chr17	80100000	80150000	0.5161
chr17	80150000	80200000	0.5079
chr17	80200000	80250000	0.55002
chr17	80250000	80300000	0.53188
chr17	80300000	80350000	0.48688
chr17	80350000	80400000	0.4835
chr17	80400000	80450000	0.54174
chr17	80450000	80500000	0.57936
chr17	80500000	80550000	0.50526
chr17	80550000	80600000	0.4573
chr17	80600000	80650000	0.45888
chr17	80650000	80700000	0.48288
chr17	80700000	80750000	0.46546
chr17	80750000	80800000	0.46596
chr17	80800000	80850000	0.51852
chr17	80850000	80900000	0.52302
chr17	80900000	80950000	0.52926
chr17	80950000	81000000	0.5795
chr17	81000000	81050000	0.55832
chr17	81050000	81100000	0.60164
chr17	81100000	81150000	0.62624
chr17	81150000	81200000	0.59588
chr17	81200000	81250000	0.578
chr17	81250000	81300000	0.55708
chr17	81300000	81350000	0.59976
chr17	81350000	81400000	0.57208
chr17	81400000	81450000	0.6294
chr17	81450000	81500000	0.60192
chr17	81500000	81550000	0.58858
chr17	81550000	81600000	0.51334
chr17	81600000	81650000	0.50264
chr17	81650000	81700000	0.56958
chr17	81700000	81750000	0.5812608716092332
chr17	81750000	81800000	0.5284131522516083
chr17	81800000	81850000	0.59674
chr17	81850000	81900000	0.54524
chr17	81900000	81950000	0.60476
chr17	81950000	82000000	0.57674
chr17	82000000	82050000	0.62204
chr17	82050000	82100000	0.62176
chr17	82100000	82150000	0.51944
chr17	82150000	82200000	0.51972
chr17	82200000	82250000	0.59704
chr17	82250000	82300000	0.53134
chr17	82300000	82350000	0.5866
chr17	82350000	82400000	0.56398
chr17	82400000	82450000	0.5519
chr17	82450000	82500000	0.52054
chr17	82500000	82550000	0.48306
chr17	82550000	82600000	0.51162
chr17	82600000	82650000	0.50184
chr17	82650000	82700000	0.53336
chr17	82700000	82750000	0.53618
chr17	82750000	82800000	0.51868
chr17	82800000	82850000	0.52396
chr17	82850000	82900000	0.53246
chr17	82900000	82950000	0.54016
chr17	82950000	83000000	0.4969
chr17	83000000	83050000	0.50872
chr17	83050000	83100000	0.61418
chr17	83100000	83150000	0.5433595390986017
chr17	83150000	83200000	0.52688
chr17	83200000	83250000	0.4734512341645412
chr17	83250000	83257441	
chr18	0	50000	0.429725
chr18	50000	100000	0.47256
chr18	100000	150000	0.4205
chr18	150000	200000	0.39222
chr18	200000	250000	0.37182
chr18	250000	300000	0.3995
chr18	300000	350000	0.44792
chr18	350000	400000	0.43228
chr18	400000	450000	0.41212
chr18	450000	500000	0.43424
chr18	500000	550000	0.45104
chr18	550000	600000	0.42016
chr18	600000	650000	0.4154
chr18	650000	700000	0.45592
chr18	700000	750000	0.41632
chr18	750000	800000	0.39866
chr18	800000	850000	0.42832
chr18	850000	900000	0.4183
chr18	900000	950000	0.43034
chr18	950000	1000000	0.4136
chr18	1000000	1050000	0.39446
chr18	1050000	1100000	0.37118
chr18	1100000	1150000	0.36904
chr18	1150000	1200000	0.37236
chr18	1200000	1250000	0.35448
chr18	1250000	1300000	0.36226
chr18	1300000	1350000	0.37912
chr18	1350000	1400000	0.37196
chr18	1400000	1450000	0.35528
chr18	1450000	1500000	0.36268
chr18	1500000	1550000	0.38636
chr18	1550000	1600000	0.35674
chr18	1600000	1650000	0.3471
chr18	1650000	1700000	0.35144
chr18	1700000	1750000	0.346
chr18	1750000	1800000	0.36102
chr18	1800000	1850000	0.35484
chr18	1850000	1900000	0.36898
chr18	1900000	1950000	0.37184
chr18	1950000	2000000	0.37854
chr18	2000000	2050000	0.36756
chr18	2050000	2100000	0.36562
chr18	2100000	2150000	0.38298
chr18	2150000	2200000	0.38468
chr18	2200000	2250000	0.37884
chr18	2250000	2300000	0.38896
chr18	2300000	2350000	0.38298
chr18	2350000	2400000	0.36016
chr18	2400000	2450000	0.3842
chr18	2450000	2500000	0.3973
chr18	2500000	2550000	0.38576
chr18	2550000	2600000	0.37304
chr18	2600000	2650000	0.40298
chr18	2650000	2700000	0.39034
chr18	2700000	2750000	0.36144
chr18	2750000	2800000	0.36404
chr18	2800000	2850000	0.42504
chr18	2850000	2900000	0.45714
chr18	2900000	2950000	0.45164
chr18	2950000	3000000	0.40646
chr18	3000000	3050000	0.4422
chr18	3050000	3100000	0.42978
chr18	3100000	3150000	0.39748
chr18	3150000	3200000	0.40804
chr18	3200000	3250000	0.41436
chr18	3250000	3300000	0.40284
chr18	3300000	3350000	0.40322
chr18	3350000	3400000	0.4226
chr18	3400000	3450000	0.4304
chr18	3450000	3500000	0.43434
chr18	3500000	3550000	0.42188
chr18	3550000	3600000	0.43382
chr18	3600000	3650000	0.4387
chr18	3650000	3700000	0.42724
chr18	3700000	3750000	0.41062
chr18	3750000	3800000	0.41962
chr18	3800000	3850000	0.39572
chr18	3850000	3900000	0.40158
chr18	3900000	3950000	0.40038
chr18	3950000	4000000	0.3925
chr18	4000000	4050000	0.39474
chr18	4050000	4100000	0.38908
chr18	4100000	4150000	0.37936
chr18	4150000	4200000	0.37218
chr18	4200000	4250000	0.3659
chr18	4250000	4300000	0.37786
chr18	4300000	4350000	0.3627
chr18	4350000	4400000	0.37194
chr18	4400000	4450000	0.37306
chr18	4450000	4500000	0.37726
chr18	4500000	4550000	0.36314
chr18	4550000	4600000	0.36088
chr18	4600000	4650000	0.3641
chr18	4650000	4700000	0.385
chr18	4700000	4750000	0.36486
chr18	4750000	4800000	0.40002
chr18	4800000	4850000	0.39452
chr18	4850000	4900000	0.37224
chr18	4900000	4950000	0.36646
chr18	4950000	5000000	0.39122
chr18	5000000	5050000	0.39008
chr18	5050000	5100000	0.4136
chr18	5100000	5150000	0.37826
chr18	5150000	5200000	0.39374
chr18	5200000	5250000	0.37968
chr18	5250000	5300000	0.40254
chr18	5300000	5350000	0.37386
chr18	5350000	5400000	0.39776
chr18	5400000	5450000	0.37782
chr18	5450000	5500000	0.39642
chr18	5500000	5550000	0.41278
chr18	5550000	5600000	0.39418
chr18	5600000	5650000	0.41274
chr18	5650000	5700000	0.39696
chr18	5700000	5750000	0.41034
chr18	5750000	5800000	0.40452
chr18	5800000	5850000	0.391
chr18	5850000	5900000	0.40294
chr18	5900000	5950000	0.40408
chr18	5950000	6000000	0.4441
chr18	6000000	6050000	0.39862
chr18	6050000	6100000	0.38416
chr18	6100000	6150000	0.3997
chr18	6150000	6200000	0.39942
chr18	6200000	6250000	0.37722
chr18	6250000	6300000	0.40394
